id,year,y_hat_low,y_hat_50,y_hat_upp,model
800,2025,3.09,4.062905,4.945,WPP
800,2026,2.884,3.969049,4.909,WPP
800,2027,2.727,3.873994,4.876,WPP
800,2028,2.604,3.785016,4.819,WPP
800,2029,2.506,3.693556,4.801,WPP
800,2030,2.39,3.613382,4.76,WPP
800,2031,2.251,3.53256,4.736,WPP
800,2032,2.146,3.447924,4.695,WPP
804,2021,1.148,1.147523,1.148,WPP
804,2022,0.897,0.897,0.897,WPP
804,2023,0.795,0.977,1.153,WPP
804,2024,0.775,0.987888,1.197,WPP
804,2025,0.767,0.996661,1.221,WPP
804,2026,0.751,1.003688,1.244,WPP
804,2027,0.725,1.010602,1.275,WPP
804,2028,0.719,1.018345,1.296,WPP
804,2029,0.709,1.023075,1.32,WPP
804,2030,0.697,1.031064,1.347,WPP
804,2031,0.686,1.0378,1.368,WPP
804,2032,0.684,1.042782,1.38,WPP
804,2033,0.677,1.048447,1.4,WPP
804,2034,0.666,1.052981,1.408,WPP
804,2035,0.655,1.058443,1.42,WPP
818,2021,2.75,2.75,2.75,WPP
818,2022,2.75,2.75,2.75,WPP
818,2023,2.331,2.75,3.207,WPP
818,2024,2.268,2.735141,3.24,WPP
818,2025,2.171,2.70828,3.257,WPP
818,2026,2.125,2.682862,3.284,WPP
818,2027,2.063,2.657925,3.295,WPP
818,2028,2.013,2.63268,3.318,WPP
818,2029,1.956,2.6102,3.317,WPP
818,2030,1.898,2.587753,3.345,WPP
818,2031,1.861,2.565495,3.322,WPP
818,2032,1.82,2.544516,3.339,WPP
818,2033,1.787,2.523241,3.355,WPP
818,2034,1.747,2.501463,3.372,WPP
818,2035,1.707,2.479697,3.365,WPP
826,2022,1.56,1.56,1.56,WPP
826,2023,1.357,1.56,1.77,WPP
826,2024,1.282,1.551128,1.83,WPP
826,2025,1.212,1.53889,1.86,WPP
826,2026,1.164,1.531712,1.882,WPP
826,2027,1.13,1.526819,1.891,WPP
826,2028,1.111,1.525086,1.922,WPP
826,2029,1.076,1.52439,1.942,WPP
826,2030,1.065,1.524908,1.95,WPP
826,2031,1.039,1.524467,1.945,WPP
826,2032,1.015,1.525381,1.962,WPP
826,2033,1.026,1.52528,1.984,WPP
826,2034,1.017,1.52658,2.004,WPP
826,2035,1.021,1.528001,2.003,WPP
826,2036,1.005,1.527802,1.998,WPP
832,2023,1.167,1.370603,1.571,WPP
832,2024,1.155,1.373992,1.601,WPP
832,2025,1.131,1.380684,1.624,WPP
832,2026,1.124,1.383406,1.638,WPP
832,2027,1.112,1.392348,1.68,WPP
832,2028,1.097,1.397962,1.681,WPP
832,2029,1.093,1.403933,1.699,WPP
832,2030,1.079,1.408973,1.705,WPP
832,2031,1.064,1.414076,1.721,WPP
832,2032,1.057,1.418234,1.738,WPP
832,2033,1.035,1.420186,1.759,WPP
832,2034,1.027,1.424247,1.769,WPP
832,2035,1.032,1.427015,1.782,WPP
832,2036,1.027,1.431349,1.788,WPP
832,2037,1.03,1.435835,1.812,WPP
834,2021,4.726,4.734047,4.726,WPP
834,2022,4.661,4.671149,4.661,WPP
834,2023,4.109,4.60634,5.059,WPP
834,2024,3.959,4.540614,5.072,WPP
834,2025,3.805,4.46615,5.065,WPP
834,2026,3.658,4.406183,5.062,WPP
834,2027,3.543,4.340744,5.055,WPP
834,2028,3.417,4.276614,5.072,WPP
834,2029,3.269,4.220404,5.094,WPP
834,2030,3.146,4.161252,5.083,WPP
834,2031,3.005,4.109837,5.086,WPP
834,2032,2.928,4.038227,5.033,WPP
834,2033,2.795,3.981687,5.013,WPP
834,2034,2.691,3.936098,4.97,WPP
834,2035,2.594,3.883434,4.962,WPP
840,2024,1.475,1.62209,1.77,WPP
840,2025,1.44,1.62336,1.794,WPP
840,2026,1.424,1.624658,1.831,WPP
840,2027,1.393,1.623486,1.846,WPP
840,2028,1.371,1.62539,1.87,WPP
840,2029,1.36,1.627175,1.879,WPP
840,2030,1.345,1.629312,1.908,WPP
840,2031,1.327,1.629797,1.929,WPP
840,2032,1.323,1.631011,1.949,WPP
840,2033,1.305,1.633133,1.954,WPP
840,2034,1.298,1.631354,1.974,WPP
840,2035,1.284,1.632789,1.984,WPP
840,2036,1.269,1.635034,1.998,WPP
840,2037,1.257,1.634483,2.003,WPP
840,2038,1.25,1.635908,2.022,WPP
854,2021,4.361,4.361312,4.361,WPP
854,2022,4.275,4.274826,4.275,WPP
854,2023,3.485,4.185713,4.797,WPP
854,2024,3.252,4.109574,4.839,WPP
854,2025,3.036,4.004532,4.823,WPP
854,2026,2.859,3.914568,4.822,WPP
854,2027,2.673,3.818848,4.788,WPP
854,2028,2.487,3.733865,4.786,WPP
854,2029,2.345,3.64365,4.793,WPP
854,2030,2.24,3.570721,4.745,WPP
854,2031,2.149,3.49836,4.732,WPP
854,2032,2.053,3.429204,4.706,WPP
854,2033,1.971,3.375523,4.689,WPP
854,2034,1.94,3.308746,4.665,WPP
854,2035,1.88,3.235632,4.646,WPP
858,2024,1.142,1.397305,1.656,WPP
858,2025,1.088,1.387897,1.684,WPP
858,2026,1.039,1.382874,1.705,WPP
858,2027,1.0,1.380232,1.713,WPP
858,2028,0.96,1.379825,1.736,WPP
858,2029,0.936,1.379928,1.749,WPP
858,2030,0.924,1.383863,1.765,WPP
858,2031,0.907,1.384955,1.78,WPP
858,2032,0.883,1.387227,1.806,WPP
858,2033,0.903,1.3905,1.828,WPP
858,2034,0.879,1.393932,1.846,WPP
858,2035,0.867,1.395409,1.845,WPP
858,2036,0.869,1.397732,1.843,WPP
858,2037,0.87,1.401003,1.86,WPP
858,2038,0.855,1.404285,1.877,WPP
860,2023,3.263,3.5,3.748,WPP
860,2024,3.135,3.486236,3.877,WPP
860,2025,3.026,3.449226,3.956,WPP
860,2026,2.922,3.404129,4.0,WPP
860,2027,2.829,3.360255,4.036,WPP
860,2028,2.725,3.314288,4.047,WPP
860,2029,2.64,3.26712,4.049,WPP
860,2030,2.54,3.222642,4.031,WPP
860,2031,2.471,3.178246,3.996,WPP
860,2032,2.403,3.134899,3.996,WPP
860,2033,2.345,3.093535,3.951,WPP
860,2034,2.283,3.051759,3.937,WPP
860,2035,2.248,3.01345,3.911,WPP
860,2036,2.189,2.976752,3.897,WPP
860,2037,2.153,2.940792,3.881,WPP
862,2021,2.211,2.104797,2.211,WPP
862,2022,2.188,2.087771,2.188,WPP
862,2023,1.673,2.079327,2.518,WPP
862,2024,1.604,2.077417,2.539,WPP
862,2025,1.567,2.059949,2.561,WPP
862,2026,1.542,2.041954,2.585,WPP
862,2027,1.504,2.027789,2.602,WPP
862,2028,1.458,2.011918,2.598,WPP
862,2029,1.432,1.998314,2.607,WPP
862,2030,1.413,1.985273,2.643,WPP
862,2031,1.385,1.978078,2.662,WPP
862,2032,1.357,1.967643,2.681,WPP
862,2033,1.339,1.95626,2.645,WPP
862,2034,1.323,1.946741,2.644,WPP
862,2035,1.321,1.938143,2.653,WPP
882,2021,3.93,3.940141,3.93,WPP
882,2022,3.875,3.883465,3.875,WPP
882,2023,3.159,3.829238,4.606,WPP
882,2024,3.089,3.801102,4.592,WPP
882,2025,2.986,3.752655,4.59,WPP
882,2026,2.905,3.703978,4.594,WPP
882,2027,2.836,3.661846,4.593,WPP
882,2028,2.76,3.620446,4.583,WPP
882,2029,2.69,3.581881,4.574,WPP
882,2030,2.644,3.543344,4.574,WPP
882,2031,2.547,3.50169,4.58,WPP
882,2032,2.483,3.464,4.557,WPP
882,2033,2.436,3.425061,4.554,WPP
882,2034,2.389,3.38871,4.517,WPP
882,2035,2.302,3.349432,4.497,WPP
887,2024,3.172,4.499467,5.568,WPP
887,2025,3.041,4.412873,5.5,WPP
887,2026,2.863,4.326674,5.452,WPP
887,2027,2.716,4.234832,5.378,WPP
887,2028,2.566,4.138422,5.354,WPP
887,2029,2.48,4.058382,5.263,WPP
887,2030,2.376,3.971094,5.236,WPP
887,2031,2.245,3.87356,5.198,WPP
887,2032,2.184,3.804864,5.151,WPP
887,2033,2.133,3.732114,5.07,WPP
887,2034,2.049,3.659685,5.005,WPP
887,2035,2.024,3.58776,4.964,WPP
887,2036,1.994,3.513786,4.907,WPP
887,2037,1.96,3.439769,4.86,WPP
887,2038,1.918,3.383848,4.846,WPP
894,2018,4.536,4.491702,4.536,WPP
894,2019,4.451,4.417509,4.451,WPP
894,2020,4.379,4.32324,4.379,WPP
894,2021,4.308,4.245597,4.308,WPP
894,2022,4.242,4.174989,4.242,WPP
894,2023,3.128,4.101386,4.999,WPP
894,2024,2.978,4.03558,4.949,WPP
894,2025,2.859,3.969821,4.921,WPP
894,2026,2.73,3.91033,4.911,WPP
894,2027,2.624,3.848741,4.865,WPP
894,2028,2.484,3.772583,4.865,WPP
894,2029,2.397,3.722541,4.825,WPP
894,2030,2.305,3.666516,4.845,WPP
894,2031,2.236,3.613686,4.852,WPP
894,2032,2.175,3.55572,4.827,WPP
